pid,condition,conditionType,status,sanityFail,timeTracking,totalTime,gender,age,qConfusing,feedback,mortgagePrompt,pref0_3,pref0_6,pref6_9,pref6_12,idf0_3_hyp,idf0_6_hyp,idf6_9_hyp,idf6_12_hyp,PB3_hyp,PB6_hyp,idf0_3_exp,idf0_6_exp,idf6_9_exp,idf6_12_exp,PB3_exp,PB6_exp,numPB,MLcheatTrials,MLclicksNumber,ML_pa_mean,ML_pa_complete
89,0,no-training,4,0,"[5.5, 16.7]",18.5,Female,59,No.,"Easy-peasy.  And I love anticipating little gifts, so definitely prefer the wait.  And I LOVED the video!  I actually copied the location to send to my nephew...","{'Q0': 'I would first determine how long I was likely to live in the house.  Then depending on my answer, I would compute the differences in things like the actual interest rate, the amount of interest I would pay, the monthly payment, the amount of principal that would be paid back over the timeframe, etc. and then go from there.', 'Q1': 'By performing the calculations I described above.  The net is I would choose the loan with the best interest rate that would result in a monthly payment that fit comfortably in my budget for the timespan I am planning to live in the home and pay off the highest amount of principal possible in that timeframe.'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.0,0.011111111111111113,0.0,0.011904761904761904,0,0,1.0,0.9893012232339632,1.0,0.9893012232339632,0,0,2,0,0,,[]
90,0,no-training,4,0,"[5.3, 8.6]",8.9,Female,53,No.,I enjoyed the video!,"{'Q0': 'I would choose the one with the lowest interest rate over the next 19 years. ', 'Q1': 'The one with the lowest interest rate over the next 19 years would provide the best value. '}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.047619047619047616,0.038461538461538464,0.14285714285714285,0.05,0,0,0.9564655913861946,0.9659853980285168,0.9331277892043119,0.9659853980285168,0,0,11,0,0,,[]
91,0,no-training,4,0,"[5.6, 12.7]",13.0,male,33,no,,"{'Q0': 'I would see what the rates are and make my decision.', 'Q1': 'It would be the one that has the lower interest rates.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.038461538461538464,0.06666666666666668,0.027777777777777776,0,1,0.9564655913861946,0.9659853980285168,0.9564655913861946,0.9779905885979652,0,1,9,0,0,,[]
92,0,no-training,4,0,"[5.6, 9.0]",9.1,female ,23,no ,,"{'Q0': 'which one is for a shorter time period to pay off, ', 'Q1': 'which ones have the lowest interest rates'}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.07692307692307693,0.1,0.3333333333333333,0.08333333333333333,0,1,0.9331277892043119,0.924655597148662,0.9085602964160698,0.9531842929969364,0,1,16,0,0,,[]
93,0,no-training,4,0,"[5.3, 9.6]",10.0,Woman,25,Not really.,The attention check on the video was missing.,"{'Q0': 'I would pick based on how long I plan to live in that house.', 'Q1': 'I decided by thinking if I can see myself living in a house for 19 years.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.047619047619047616,0.038461538461538464,0.3333333333333333,0.08333333333333333,0,0,0.9564655913861946,0.9659853980285168,0.9085602964160698,0.9531842929969364,0,0,13,0,0,,[]
94,0,no-training,4,0,"[5.2, 8.8]",8.9,male,37,the instructions were clear but the question about the mortgage was a little confusing,,"{'Q0': 'i would choose the one with the lowest interest rates', 'Q1': 'by comparing each one and seeing which works best for me'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.1111111111111111,0.05555555555555555,0.06666666666666668,0.08333333333333333,1,0,0.9085602964160698,0.9531842929969364,0.9564655913861946,0.9531842929969364,1,0,14,0,0,,[]
95,0,no-training,4,0,"[5.4, 8.2]",8.7,male,50,no,thx ,"{'Q0': 'lowest interest', 'Q1': 'paying the lowest amount of interest over time'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.047619047619047616,0.023809523809523808,0.0,0.05,1,0,0.9564655913861946,0.9779905885979652,1.0,0.9659853980285168,1,0,7,0,0,,[]
96,0,no-training,4,1,"[5.3, 8.3]",8.5,Male,32,No,,"{'Q0': 'I would choose the one that has the overall lowest interest rate for the entire mortgage period.', 'Q1': 'Which one has the lowest overall interest rate after all things considered.'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.022222222222222227,0.2777777777777778,0.06666666666666668,0.05,0,1,0.978716910292216,0.8491906647824764,0.9564655913861946,0.9659853980285168,0,1,8,0,0,,[]
97,0,no-training,4,0,"[5.2, 9.3]",9.5,male,47,no,no,"{'Q0': 'I would take the one with the lowest overall interest rate.', 'Q1': 'The best one would be the one that best fits my budget.'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.022222222222222227,0.023809523809523808,0.0,0.011904761904761904,1,1,0.978716910292216,0.9779905885979652,1.0,0.9893012232339632,1,1,4,0,0,,[]
98,0,no-training,4,0,"[5.3, 9.8]",10.0,Male,20,No,,"{'Q0': 'I would probably choose the mortgage loan with a decreasing or fixed interest rate moving forward.', 'Q1': 'By choosing the most suitable'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.022222222222222227,0.05555555555555555,0.06666666666666668,0.08333333333333333,0,0,0.978716910292216,0.9531842929969364,0.9564655913861946,0.9531842929969364,0,0,11,0,0,,[]
99,0,no-training,4,1,"[5.4, 10.6]",11.0,female,54,"Yes, what did the video have to do with the questions. The video never showed anything to hit like the directions said.",I don't understand what this study was about at all. ,"{'Q0': 'I want the mortgage rate that is best over the long term of 19 years. A month will pass quickly and be a small part of the overall cost.', 'Q1': 'I want the mortgage that will be the most stable over the length of time so I can budget successfully.'}","[0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1]",2.333333333333333,0.2777777777777778,296.1851851854079,333.25000000018474,0,0,0.5,0.8491906647824764,0.5,0.7071067811865476,0,0,22,0,0,,[]
100,0,no-training,4,1,"[5.5, 10.7]",11.0,Male,21,"No, there was not.",,"{'Q0': 'I would choose the mortgage loan with the lowest interest rate in the next 19 years.', 'Q1': 'I would calculate the total cost in terms of interest paid for each of the different time spans, and based on these values choose the best deal.'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.022222222222222227,0.2777777777777778,0.02564102564102564,0.027777777777777776,0,1,0.978716910292216,0.8491906647824764,0.978716910292216,0.9779905885979652,0,1,6,0,0,,[]
101,0,no-training,4,0,"[5.4, 7.7]",7.8,Female,28,No,,"{'Q0': 'It depends on what the rates are.', 'Q1': 'I would compare the rates.'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.022222222222222227,0.038461538461538464,0.0,0.027777777777777776,1,1,0.978716910292216,0.9659853980285168,1.0,0.9779905885979652,1,1,6,0,0,,[]
102,0,no-training,6,0,"[6.3, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
103,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
104,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
105,0,no-training,6,0,"[5.7, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
106,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
107,0,no-training,6,0,"[5.8, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
108,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
109,0,no-training,6,0,"[5.2, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
110,0,no-training,6,0,"[5.2, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
111,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
112,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
113,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
114,0,no-training,6,0,"[5.6, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
115,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
116,0,no-training,6,0,"[0, 0]",,-,-,-,-,,-,-,-,-,1.0,1.0,1.0,1.0,-,-,1.0,1.0,1.0,1.0,-,-,0,0,0,,[]
117,1,Training,3,0,"[5.8, 9.6]",9.6,female,35,no,,"{'Q0': 'pick the one with the less interest for the next 19 years', 'Q1': 'make most out of money'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.027777777777777776,0,0,1.0,1.0,1.0,0.9779905885979652,0,0,0,0,58,0.4333,"[0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.5]"
118,1,Training,3,1,"[3.7, 6.3]",6.4,male,24,No,,"{'Q0': ""the average over 19 years would be what's worth considering"", 'Q1': 'the lowest overall payment'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.2777777777777778,0.3333333333333333,0.25,0,1,0.9085602964160698,0.8491906647824764,0.9085602964160698,0.924655597148662,0,1,20,1,30,0.9,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]"
119,1,Training,3,0,"[15.9, 29.3]",29.4,female,31,no,none,"{'Q0': 'Whichever one has the lowest interest rate', 'Q1': 'Whichever one saves me the most money'}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.2777777777777778,0.3333333333333333,0.25,0,1,0.8549879733383485,0.8491906647824764,0.9085602964160698,0.924655597148662,1,1,21,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
120,1,Training,3,0,"[7.1, 10.3]",10.5,Female,36,Nothing,,"{'Q0': 'I would choose the loan with the best rate for the 19 years.', 'Q1': 'In the long run, I will pay a heck of a lot less in interest if I choose the long term best option.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.05555555555555555,0.0,0.027777777777777776,1,1,0.9564655913861946,0.9531842929969364,1.0,0.9779905885979652,1,1,8,0,33,0.975,"[1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
121,1,Training,3,0,"[5.4, 8.4]",8.6,Female,27,no,,"{'Q0': 'whatever has the cheapest interest plan and fits what i need', 'Q1': 'if its beat'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.1111111111111111,0.05555555555555555,0.3333333333333333,0.05,0,1,0.9085602964160698,0.9531842929969364,0.9085602964160698,0.9659853980285168,0,1,15,9,12,0.05,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
122,1,Training,3,0,"[6.3, 9.8]",10.1,female,46,no,no,"{'Q0': 'id choose the one that resulted in paying the least interest ', 'Q1': 'by figuring out the final interest paid. '}","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",2.333333333333333,1.1666666666666667,296.1851851854079,333.25000000018474,1,1,0.5,0.7071067811865476,0.5,0.7071067811865476,1,1,36,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
123,1,Training,3,0,"[4.0, 7.3]",7.4,Cisgender male.,24.,No.,,"{'Q0': 'I would first judge the principle of the mortgage to see the lump sum and then the interest rates to see what I would actually be paying for 20 years.', 'Q1': 'Based on the interest rates in relation to each principle.'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.022222222222222227,0.023809523809523808,0.06666666666666668,0.027777777777777776,0,0,0.978716910292216,0.9779905885979652,0.9564655913861946,0.9779905885979652,0,0,7,0,57,0.685,"[0.2, 0.5, 1.0, 0.6666666666666666, 0.8333333333333334, 0.75, 0.8333333333333334, 0.8, 0.6666666666666666, 0.6]"
124,1,Training,3,0,"[8.6, 14.6]",15.0,Female,63,The mortgage questions was rather confusing,,"{'Q0': 'I would choose the mortgage that had a fixed interest rate for 19 years', 'Q1': ""I wouldn't want to chance paying a variable rate if it was going to be higher than the rate I started out with.""}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.023809523809523808,0.06666666666666668,0.027777777777777776,0,0,0.9564655913861946,0.9779905885979652,0.9564655913861946,0.9779905885979652,0,0,8,0,120,0.0667,"[0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
125,1,Training,3,1,"[5.5, 8.5]",8.9,male,44,No,none,"{'Q0': 'Which one offers lowest comparative rate', 'Q1': 'Lowest interest for longest time'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.047619047619047616,0.2777777777777778,0.0,0.0,1,1,0.9564655913861946,0.8491906647824764,1.0,1.0,1,1,5,0,49,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
126,1,Training,3,1,"[3.9, 7.6]",8.0,male,21,No,none,"{'Q0': 'price', 'Q1': 'mathttp://mrkennedy.pbworks.com/w/file/fetch/73301780/MCV4U%20Chapter%206%20solutions.pdf'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1]",0.047619047619047616,0.2777777777777778,296.1851851854079,333.25000000018474,0,0,0.9564655913861946,0.8491906647824764,0.5,0.8908987181403393,0,1,14,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127,1,Training,3,0,"[8.0, 12.0]",12.2,female,32,,None.,"{'Q0': 'I would have to see which one is going to make me pay more over time, and what I think I can afford over time.', 'Q1': 'Whatever one that is going to allow me to pay off my loan the fastest and the most affordable way. I rather not pay more for something over time.'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.1,0.3333333333333333,0.25,0,0,0.9085602964160698,0.924655597148662,0.9085602964160698,0.924655597148662,0,0,18,0,120,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
128,1,Training,3,0,"[8.4, 14.6]",15.0,Straight/ female,62,no,no,"{'Q0': 'I would choose the lowest fixed rate at all times.', 'Q1': 'Because fixed rate is the best option for any length loan.'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.05555555555555555,0.3333333333333333,0.25,0,0,0.9085602964160698,0.9531842929969364,0.9085602964160698,0.924655597148662,0,0,17,0,114,0.8667,"[1.0, 0.3333333333333333, 0.5, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
129,1,Training,3,0,"[5.8, 13.7]",14.4,Male,47,No,,"{'Q0': 'I would choose the one that resulted in the least amount of total interest paid over 20 years.', 'Q1': ""The one that had the lowest rate at the end of the 20 years as long as the rate doesn't increase drastically in the meantime.""}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.023809523809523808,0.06666666666666668,0.027777777777777776,0,0,0.9564655913861946,0.9779905885979652,0.9564655913861946,0.9779905885979652,0,0,8,0,32,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
130,1,Training,3,0,"[5.8, 10.5]",10.6,female,41,No,,"{'Q0': 'The one with the lowest rate, usually the longest.', 'Q1': 'The lowest rate is usually the lowest'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.0,0.023809523809523808,0.06666666666666668,0.027777777777777776,0,0,1.0,0.9779905885979652,0.9564655913861946,0.9779905885979652,0,0,5,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,1,Training,3,0,"[7.6, 14.2]",14.3,female,38,The instructions on the plane section was a little unclear and confusing.,,"{'Q0': 'I would choose the first month.', 'Q1': 'The longer the interest rate is variable the more money you may pay in the end. '}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.3333333333333333,333.25000000018474,0,0,1.0,1.0,0.9085602964160698,0.8491906647824764,0,0,11,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
132,1,Training,3,0,"[5.8, 11.7]",11.8,Female,30 years old,"No, not in the instructions",,"{'Q0': 'I would use a statistical/mathematical approach to develop a model to predict which loan would end up accruing the least interest over the next 19 years.', 'Q1': ""I believe that whichever mortgage has the lowest interest rates for 19 years will end up being the most affordable overall; the first year could have higher rates, but it's a smaller proportion of the loan period and therefore don't carry as much weight.""}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.07692307692307693,0.05555555555555555,0.02564102564102564,0.25,1,0,0.9331277892043119,0.9531842929969364,0.978716910292216,0.924655597148662,1,0,13,0,87,0.8583,"[1.0, 1.0, 0.5, 1.0, 0.6666666666666666, 0.75, 1.0, 0.6666666666666666, 1.0, 1.0]"
133,1,Training,3,0,"[6.1, 13.7]",14.1,Non-binary,28,,,"{'Q0': 'Whichever has the best rate for the last 19 years.', 'Q1': ""I, personally, have a stable income. It's easier to base payments on the long run.""}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.047619047619047616,0.038461538461538464,0.06666666666666668,0.05,0,0,0.9564655913861946,0.9659853980285168,0.9564655913861946,0.9659853980285168,0,0,10,0,33,0.3583,"[0.25, 0.0, 0.3333333333333333, 0.5, 0.6666666666666666, 1.0, 0.3333333333333333, 0.16666666666666666, 0.0, 0.3333333333333333]"
134,1,Training,3,0,"[7.8, 13.8]",15.1,Male,33 years old.,No it was pretty simple.,Interesting research about risk/reward of the airplane game.,"{'Q0': 'I would take in consideration the reliability of the bank and if would honor the variable rates', 'Q1': 'Ask for consideration/advice of a mortgage broker'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.0,0.023809523809523808,0.14285714285714285,0.08333333333333333,0,0,1.0,0.9779905885979652,0.9331277892043119,0.9531842929969364,0,0,9,0,81,0.575,"[0.3333333333333333, 0.0, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.75, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666]"
135,1,Training,3,1,"[4.0, 7.8]",7.9,"female
",33,The wording of the three different mortgages with the three different rates was slightly confusing.,,"{'Q0': 'I would choose the mortgage loan that had the lowest 19 year rate.', 'Q1': 'Long-term savings.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.047619047619047616,0.2777777777777778,0.3333333333333333,0.25,0,1,0.9564655913861946,0.8491906647824764,0.9085602964160698,0.924655597148662,0,1,14,0,70,0.9833,"[1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
136,1,Training,4,1,"[4.2, 6.8]",6.9,Female,32,No,,"{'Q0': 'I would choose the one with the lowest interest rate for the next 19 years, because that would save me more money in the long run. ', 'Q1': 'I thought about which would cost me more in the long run. '}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]",0.1111111111111111,0.2777777777777778,0.06666666666666668,333.25000000018474,1,0,0.9085602964160698,0.8491906647824764,0.9564655913861946,0.8908987181403393,1,1,18,0,47,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
137,1,Training,4,0,"[6.9, 12.1]",12.4,male,46,no,,"{'Q0': 'the lowest rates I would pick', 'Q1': 'by the low rates'}","[1, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0, 0]",1.0,0.2777777777777778,296.1851851854079,333.25000000018474,0,0,0.6299605249474366,0.8491906647824764,0.6299605249474366,0.8491906647824764,0,0,27,7,21,0.12,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
138,1,Training,4,0,"[6.8, 9.9]",10.4,Female,35,No confusing,Good study,"{'Q0': 'Very lowest interest', 'Q1': 'Mortgage lone tenure'}","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.5555555555555556,1.1666666666666667,296.1851851854079,333.25000000018474,0,1,0.7211247851537042,0.7071067811865476,0.7211247851537042,0.7071067811865476,0,1,32,0,63,0.2867,"[0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.2, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
139,1,Training,4,0,"[4.0, 7.0]",7.1,Female,30,no,,"{'Q0': 'I would choose the option that resulted in the least interest over the lifetime of the loan. ', 'Q1': 'If the 19 year interest rate is lower over all than the rate in the first month, I would choose that one. '}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,0,2,16,0.75,"[0.5, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
